Params: 	4944
Performance: 	0.9659157646989173
Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
Intercept	7.709398701799648
1	0.11251424749406724	0.001054959874274825	0.0	0.10785599229289274	0.11717250269524175
2	0.14329887465593982	0.0010550977941869222	0.0	0.13864001045895086	0.1479577388529288
3	0.36919631575690287	0.0010554870486415271	0.0	0.36453573277739715	0.3738568987364086
4	-0.008985277985702131	0.0010555462687440644	1.7901948979336723e-17	-0.013646122456054434	-0.004324433515349828
5	0.40714803985648484	0.0010552868406898924	0.0	0.40248834091034835	0.41180773880262134
6	0.04019650569784922	0.001054751894197092	1.41420398425737e-309	0.03553916884845516	0.04485384254724328
7	0.11840256654487002	0.0010552115419443556	0.0	0.11374320008604569	0.12306193300369436
8	0.27112154274402656	0.0010555700080823822	0.0	0.2664605934508285	0.2757824920372246
9	0.0949070463537302	0.0010551461691642471	0.0	0.09024796855336614	0.09956612415409427
10	0.30272223417941624	0.0010555204001157976	0.0	0.2980615039339507	0.3073829644248818
12	0.0340428349284934	0.0010551456262299335	4.1188480841459416e-224	0.029383759525496902	0.038701910331489904
13	0.009927853852506191	0.0010548316381443388	5.253164592527715e-21	0.005270164887675251	0.014585542817337132
14	0.01380532666717691	0.0010546857657809756	4.971723725562254e-39	0.00914828181281113	0.01846237152154269
15	0.03510269694736713	0.0010550181847528526	6.304553426150504e-238	0.030444184271861918	0.03976120962287234
16	0.1690331391561829	0.0010554626326774556	0.0	0.1643726639872152	0.1736936143251506
1,2	0.06226441188367271	0.0010547100177141953	0.0	0.05760725994305956	0.06692156382428585
1,3	-0.004130438524394226	0.001055105528037244	9.07329904670064e-05	-0.00878933687078487	0.0005284598219964173
1,4	-0.009136246750969322	0.0010551123767617103	5.018937268030327e-18	-0.013795175338421398	-0.004477318163517246
1,5	0.013696241390374685	0.0010548952025024897	1.9787894596332514e-38	0.009038271752307554	0.018354211028441817
1,6	-0.0029080024802053267	0.0010543420607837947	0.005817388734972426	-0.0075635296791324216	0.0017475247187217682
1,7	-0.008324801235333107	0.0010547659839393229	3.0722891481407592e-15	-0.01298220029905079	-0.0036674021716154243
1,8	-0.01024653258776222	0.0010551681464554099	2.9493244363386417e-22	-0.01490570743051943	-0.00558735774500501
1,9	-0.007946021917819367	0.0010546879664877814	5.0750106206130564e-14	-0.012603076489572675	-0.003288967346066059
1,10	-0.0010602156932240474	0.0010550059364699492	0.31493565502226384	-0.0057186742855087225	0.003598242899060628
1,12	-0.0040373052182173345	0.0010546995086411063	0.0001295224689700621	-0.008694410755222563	0.0006198003187878939
1,13	-0.0004069501959150204	0.0010544237297907696	0.6995400034046424	-0.005062838010525985	0.004248937618695943
1,14	0.0026125585014383536	0.0010542069152243358	0.013209975513735081	-0.0020423719520384015	0.007267488954915109
1,15	-0.0003587982579381834	0.0010545640662953674	0.7336831732613502	-0.005015305739010782	0.004297709223134415
1,16	-0.0008432837245936874	0.0010548698871961414	0.4240541532554388	-0.00550114158100889	0.003814574131821515
2,3	-0.023266019814603373	0.0010551514820432012	8.406905257495091e-107	-0.02792512107438673	-0.018606918554820016
